outdoor_air_temperature;air_temperature;relative_humidity;season;country;building_type;air_speed;metabolic_rate;climate;cooling_type
29.45;29.5;70.0;summer;china;classroom;0.12;1.1;monsoon-influenced hot-summer humid continental;air conditioned
29.1;31.9;22.3;winter;india;multifamily housing;0.2;1.0;hot semi-arid;naturally ventilated
15.67281;22.9;48.6;winter;australia;office;0.15;1.2;humid subtropical;mixed mode
28.05;23.1;41.5;hot/wet;singapore;office;0.05;0.9897610921501708;wet equatorial;air conditioned
26.7;27.4;63.3;cool/dry;india;office;0.43;1.1;tropical wet savanna;air conditioned
18.75;26.7;40.0;cool/dry;india;office;0.08;1.0;hot semi-arid;mixed mode
29.0;20.4;82.0;summer;india;office;0.04;1.2;subtropical highland;mixed mode
28.51;25.0;74.1;summer;australia;office;0.05;1.1;humid subtropical;mixed mode
30.3;22.9;68.1;hot/wet;thailand;office;0.21;1.1;tropical savanna;air conditioned
19.2;21.5;47.4927606149357;summer;australia;office;0.0899999999999999;1.131399317406143;temperature marine;air conditioned
12.960000000000004;22.4;40.0;winter;australia;office;0.18;1.142320819112628;humid subtropical;air conditioned
11.5;10.4;54.6;winter;pakistan;office;0.013581924744721;1.006825938566553;semi arid high altitude;naturally ventilated
26.87;26.8;34.0;winter;india;others;0.38;1.2;hot semi-arid;air conditioned
21.75;23.3;18.0;winter;pakistan;office;1.6194481464322048;1.877133105802048;desert (hot arid);naturally ventilated
17.2;24.7;52.1;summer;uk;others;0.1;1.8;temperate oceanic;mixed mode
4.199999999999999;20.7;57.7;winter;iran;office;0.0;1.2;hot-summer mediterranean;naturally ventilated
13.52;21.8;52.5;summer;uk;classroom;0.05;1.2;warm-summerÂ humid continental;naturally ventilated
5.55;20.1;65.1;winter;iran;office;0.06;1.2;hot-summer mediterranean;naturally ventilated
17.0;27.8;47.0;cool/dry;india;office;0.15;1.0;hot semi-arid;mixed mode
-24.9;22.9;23.0;winter;canada;office;0.07;1.2;continental subarctic;air conditioned
32.25;25.3;61.0;hot/wet;india;office;0.02;1.0;hot semi-arid;mixed mode
16.4;24.2;38.4;summer;uk;others;0.1;1.1;temperate oceanic;naturally ventilated
26.2;21.4;31.9;winter;india;multifamily housing;0.1;1.1;hot semi-arid;mixed mode
21.4;23.11666666666667;41.010000000000005;summer;australia;office;0.1256666666666666;1.2886597938144326;hot arid;air conditioned
23.0;24.7;48.18395288745146;summer;australia;office;0.08;1.1177474402730376;humid subtropical;air conditioned
14.4;25.7;38.0;winter;uk;others;0.31;1.2;temperate oceanic;naturally ventilated
27.388888888888893;30.2;64.52288435871614;hot/wet;singapore;office;0.31;0.8809726962457338;wet equatorial;naturally ventilated
12.1;17.4;32.9;winter;india;multifamily housing;0.0;1.2;hot semi-arid;naturally ventilated
20.9;23.3;57.6;summer;portugal;others;0.04;2.3;hot-summer mediterranean;naturally ventilated
27.28;28.4;86.2;summer;india;multifamily housing;0.45;1.48;hot semi-arid;mixed mode
31.05;23.6;55.7;summer;india;office;0.05;1.3;monsoon-influenced humid subtropical;air conditioned
35.5;27.1;28.7;winter;india;others;0.1;1.2;hot semi-arid;mixed mode
24.300030000000003;24.4;54.9;summer;australia;office;0.08;1.3;humid subtropical;mixed mode
26.2;30.7;22.3;summer;pakistan;office;0.2208999999999999;1.006825938566553;desert (hot arid);naturally ventilated
17.8;29.4;40.3;summer;china;classroom;0.18;1.2;humid subtropical;mixed mode
26.85;23.670000000000005;55.0;hot/wet;australia;office;0.11;1.390443686006826;tropical savanna;air conditioned
33.25;29.6;60.0;hot/wet;india;office;0.02;1.0;hot semi-arid;mixed mode
26.7;26.5;65.6;cool/dry;india;office;0.35;1.1;tropical wet savanna;air conditioned
12.65;18.5;53.2;winter;india;office;0.11;1.3;monsoon-influenced humid subtropical;mixed mode
26.1;24.2;47.59612597502578;summer;australia;office;0.19;1.1092150170648465;humid subtropical;air conditioned
18.0;23.7;55.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
23.52;26.2;54.1;cool/dry;india;multifamily housing;0.0;2.0;tropical wet savanna;naturally ventilated
20.75;26.8;46.0;cool/dry;india;office;0.06;1.0;hot semi-arid;mixed mode
15.54;28.4;58.3;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
32.8;24.0;50.5;summer;india;office;0.07;1.3;monsoon-influenced humid subtropical;air conditioned
15.72;22.2;59.6;summer;uk;classroom;0.14;1.2;warm-summerÂ humid continental;naturally ventilated
22.73;24.4;59.3;summer;australia;office;0.11;1.1;humid subtropical;mixed mode
12.960000000000004;22.3;42.0;winter;australia;office;0.17;1.2061433447098977;humid subtropical;air conditioned
10.4;20.2;49.5;winter;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
27.65;23.6;42.4;summer;india;office;0.09;1.1;tropical wet savanna;air conditioned
15.5;20.3;54.2;winter;pakistan;office;0.154;1.1262798634812288;semi arid midlatitude;naturally ventilated
29.52777777777778;31.4;56.2;summer;pakistan;office;0.1521;1.877133105802048;desert (hot arid);naturally ventilated
29.2;29.4;87.0;hot/wet;thailand;office;0.19;1.1;tropical savanna;naturally ventilated
13.3;23.1;46.5;summer;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
21.45;22.41;62.0;cool/dry;australia;office;0.1;1.241467576791809;tropical savanna;air conditioned
17.4;22.8;39.49475682027003;summer;australia;office;0.07;1.3617747440273036;temperature marine;air conditioned
16.6;21.7;42.40296767077601;summer;australia;office;0.06;1.1262798634812288;temperature marine;naturally ventilated
39.22;30.2;32.4;summer;india;others;0.0;1.2;hot semi-arid;mixed mode
11.1;21.2;49.3;winter;portugal;others;0.03;1.6;warm-summer mediterranean;mixed mode
30.1;23.4;28.8;winter;india;multifamily housing;0.25;2.0;hot semi-arid;naturally ventilated
6.666666666666666;24.0;30.217332664524367;winter;usa;office;0.0266666666666666;1.0;mediterranean;air conditioned
16.15;24.6;58.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
13.52;21.1;55.4;summer;uk;classroom;0.04;1.2;warm-summerÂ humid continental;naturally ventilated
21.416666666666668;27.5;33.0;summer;greece;office;0.6839999999999999;1.2;mediterranean;naturally ventilated
33.75;29.7;29.0;hot/wet;india;office;0.09;1.0;hot semi-arid;mixed mode
32.75;33.9;29.0;hot/wet;india;office;0.17;1.0;hot semi-arid;mixed mode
1.25;20.8;36.1;winter;china;classroom;0.27;1.1;monsoon-influenced hot-summer humid continental;air conditioned
24.8;29.0;46.56142181971586;summer;australia;office;0.23;1.0580204778156996;humid subtropical;naturally ventilated
23.83333333333333;28.9125;4.65;summer;greece;office;0.7993499999999999;1.2;mediterranean;naturally ventilated
29.08;31.7;58.4;hot/wet;india;multifamily housing;0.12;1.9;tropical wet savanna;naturally ventilated
19.0;25.2;49.9;summer;portugal;others;0.05;1.2;warm-summer mediterranean;mixed mode
12.960000000000004;22.7;40.0;winter;australia;office;0.16;1.1092150170648465;humid subtropical;air conditioned
8.0;24.2;31.5;winter;france;others;0.0;1.9;temperate oceanic;mixed mode
23.3;26.4;48.3;summer;china;office;0.24;1.2;monsoon-influenced hot-summer humid continental;air conditioned
24.0;23.7;52.5;summer;germany;office;0.3;1.2;temperate oceanic;naturally ventilated
25.30555555555556;29.0;39.04666666666669;summer;greece;office;0.3654770611378651;1.0;mediterranean;naturally ventilated
25.1;26.6;66.3;summer;india;office;0.17;1.3;tropical wet savanna;naturally ventilated
29.5;22.1;58.7;hot/wet;thailand;office;0.13;1.1;tropical savanna;air conditioned
27.65;25.0;40.6;summer;india;office;0.08;1.1;tropical wet savanna;air conditioned
20.0;22.5;63.7;summer;australia;office;0.11;1.3;humid subtropical;mixed mode
7.4;27.2;84.4;winter;china;others;0.06;1.2;humid subtropical;naturally ventilated
17.8;20.5;56.3;winter;portugal;office;0.03;1.6;warm-summer mediterranean;naturally ventilated
16.5;23.6;24.8;winter;india;office;0.14;1.1;hot semi-arid;naturally ventilated
21.56;23.4;37.9;summer;australia;office;0.12;1.3;humid subtropical;mixed mode
11.35;17.076666666666664;58.14;winter;australia;office;0.0943333333333333;1.718;hot arid;air conditioned
14.1;24.5;59.9;summer;portugal;office;0.11;1.4;warm-summer mediterranean;naturally ventilated
12.58220238;21.4;42.9;winter;australia;senior center;0.05;1.0;humid subtropical;mixed mode
26.35;28.7;14.2;summer;pakistan;office;0.1848999999999999;1.006825938566553;desert (hot arid);naturally ventilated
35.4;31.8;20.8;summer;india;multifamily housing;0.33;1.0;hot semi-arid;naturally ventilated
15.72;26.0;57.3;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
31.3;25.5;43.0;summer;india;others;0.25;1.0;hot semi-arid;mixed mode
10.4;19.9;56.1;summer;uk;classroom;0.16;1.2;warm-summerÂ humid continental;naturally ventilated
4.3500000000000005;25.3;73.4;winter;china;classroom;0.13;1.2;humid subtropical;mixed mode
29.54;22.3;34.5;winter;india;others;0.43;1.2;hot semi-arid;air conditioned
26.91666666666667;28.5;31.4527777777778;summer;greece;office;0.438;1.2;mediterranean;naturally ventilated
31.5;28.7;33.0;hot/wet;india;office;0.12;1.0;hot semi-arid;mixed mode
27.5;23.5;63.0;hot/wet;australia;office;0.11;1.3209897610921502;tropical savanna;air conditioned
35.35;29.0;49.0;hot/wet;india;office;0.16;1.0;tropical wet savanna;mixed mode
32.8;24.1;51.3;summer;india;office;0.04;1.1;monsoon-influenced humid subtropical;air conditioned
-23.8;13.5;51.5;winter;china;classroom;0.06;1.2;humid subtropical;mixed mode
1.25;18.0;35.7;winter;china;classroom;0.18;1.1;monsoon-influenced hot-summer humid continental;air conditioned
-23.25;14.4;40.1;winter;china;classroom;0.06;1.2;humid subtropical;mixed mode
16.1;20.2;56.5;winter;portugal;others;0.05;2.5;hot-summer mediterranean;naturally ventilated
24.7;28.1;47.5;winter;india;office;0.02;1.1;tropical wet savanna;air conditioned
14.65;29.7;77.4;summer;china;others;0.32;1.2;humid subtropical;naturally ventilated
26.55;22.63;62.0;hot/wet;australia;office;0.13;0.9931740614334472;tropical savanna;air conditioned
28.05;21.6;49.80000000000001;hot/wet;singapore;office;0.01;0.9897610921501708;wet equatorial;air conditioned
34.54;31.0;75.3;summer;india;office;0.88;1.2;hot semi-arid;naturally ventilated
27.75;31.4;43.7;summer;pakistan;office;0.188;0.8873720136518772;semi arid high altitude;naturally ventilated
19.285;21.5;46.30000000000001;summer;uk;office;0.021609;1.2;west coast marine;naturally ventilated
31.05;24.4;55.5;summer;india;office;0.1;1.1;monsoon-influenced humid subtropical;air conditioned
25.37;29.2;48.9;cool/dry;india;multifamily housing;0.0;0.9;tropical wet savanna;naturally ventilated
10.7;22.3;58.4;summer;uk;classroom;0.12;1.2;warm-summerÂ humid continental;naturally ventilated
15.25;17.8;63.6;winter;pakistan;office;0.6915657284292006;1.877133105802048;semi arid midlatitude;naturally ventilated
26.65;26.5;43.0;cool/dry;india;office;0.02;1.0;tropical wet savanna;mixed mode
27.75;32.5;44.30000000000001;summer;pakistan;office;0.3480999999999999;0.7679180887372011;semi arid high altitude;naturally ventilated
25.2;23.3;82.9;summer;india;multifamily housing;0.01;1.25;monsoon-influenced temperate oceanic;Unknown
12.300000000000002;22.19;41.48;summer;uk;office;0.07;1.194539249146758;west coast marine;naturally ventilated
10.2;20.6;55.4;winter;iran;office;0.04;2.4;hot-summer mediterranean;naturally ventilated
24.5;23.3;43.95489108701313;cool/dry;australia;office;0.02;1.348122866894198;tropical savanna;air conditioned
27.19511665;25.5;64.0;summer;italy;multifamily housing;0.0;1.0;temperate;naturally ventilated
22.15;26.9;36.53473594034577;summer;australia;office;0.3000000000000001;1.2030716723549484;temperature marine;naturally ventilated
31.4;28.9;58.0;hot/wet;india;office;0.03;1.0;hot semi-arid;mixed mode
7.15;21.8;66.8;winter;iran;office;0.02;2.4;hot-summer mediterranean;naturally ventilated
5.699999999999999;25.5;47.1;winter;china;classroom;0.15;1.0;monsoon-influenced hot-summer humid continental;air conditioned
13.09;24.9;53.1;summer;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
15.0;20.5;73.4;summer;uk;classroom;0.07;1.2;warm-summerÂ humid continental;naturally ventilated
32.8;23.4;51.1;summer;india;office;0.06;1.1;monsoon-influenced humid subtropical;air conditioned
8.950935363769531;29.0;50.0;winter;sweden;others;0.02;1.2;temperate oceanic;air conditioned
27.25;30.0;67.3;summer;china;classroom;0.68;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
37.54;28.6;42.2;winter;india;office;0.63;1.2;hot semi-arid;mixed mode
31.7;23.913333333333327;32.650000000000006;summer;australia;office;0.0883333333333333;1.3745704467353954;hot arid;air conditioned
11.5;12.2;69.7;winter;pakistan;office;0.3660838910356429;1.006825938566553;semi arid high altitude;naturally ventilated
28.6;31.1;65.2;hot/wet;malaysia;multifamily housing;0.5;1.1;tropical rainforest;naturally ventilated
23.83333333333333;28.19583333333329;28.8527777777778;summer;greece;office;0.6839999999999999;1.2;mediterranean;naturally ventilated
0.1500000000000003;20.8;56.4;winter;china;others;0.0;1.2;humid subtropical;mixed mode
8.229456901550293;23.7;32.0;winter;sweden;others;0.05;1.2;temperate oceanic;air conditioned
10.7;20.9;56.8;winter;uk;classroom;0.09;1.2;warm-summerÂ humid continental;naturally ventilated
20.75;27.3;46.0;cool/dry;india;office;0.04;1.0;hot semi-arid;mixed mode
16.6;24.1;36.1;winter;portugal;others;0.06;1.2;warm-summer mediterranean;mixed mode
29.1;21.8;78.3;summer;india;office;0.01;1.1;subtropical highland;naturally ventilated
7.9;19.3;72.5;winter;china;classroom;0.0;1.6;humid subtropical;mixed mode
10.050000000000002;22.81;36.620000000000005;summer;uk;office;0.05;1.194539249146758;west coast marine;naturally ventilated
24.08961;24.4;54.9;summer;australia;office;0.04;1.1;humid subtropical;mixed mode
35.45;35.3;45.2;summer;india;office;0.34;1.3;monsoon-influenced humid subtropical;mixed mode
19.1;23.9;49.2;summer;greece;others;0.1;1.6;hot-summer mediterranean;mixed mode
11.5;11.0;56.5;winter;pakistan;office;0.0237244635049229;1.006825938566553;semi arid high altitude;naturally ventilated
24.25345238;24.5;61.6;summer;australia;senior center;0.11;1.2;humid subtropical;mixed mode
24.7;25.3;50.8;winter;india;office;0.11;1.1;tropical wet savanna;air conditioned
19.2;30.2;44.3;winter;uk;others;0.0;2.0;temperate oceanic;naturally ventilated
29.2;33.7;59.80000000000001;hot/wet;thailand;office;0.13;1.1;tropical savanna;naturally ventilated
23.0;24.3;56.0;summer;france;office;0.04;1.2;temperate oceanic;mixed mode
30.0;27.3;52.0;cool/dry;india;office;0.32;1.0;tropical wet savanna;mixed mode
31.37;29.3;21.2;winter;india;multifamily housing;0.67;1.0;hot semi-arid;naturally ventilated
19.75;29.9;72.4;summer;china;others;0.21;1.6;humid subtropical;naturally ventilated
32.25;26.2;61.0;hot/wet;india;office;0.1;1.0;hot semi-arid;air conditioned
18.0;24.8;49.0;cool/dry;india;office;0.03;1.0;hot semi-arid;mixed mode
19.8;24.2;57.6;summer;portugal;others;0.05;1.6;warm-summer mediterranean;mixed mode
4.7;22.2;38.5;winter;uk;others;0.06;1.3;temperate oceanic;naturally ventilated
28.2;24.5;58.6;hot/wet;thailand;office;0.13;1.1;tropical savanna;air conditioned
18.1;23.2;59.7;summer;uk;classroom;0.08;1.2;warm-summerÂ humid continental;naturally ventilated
18.0;25.4;53.0;cool/dry;india;office;0.03;1.0;hot semi-arid;mixed mode
-3.6;20.4;32.0;winter;france;office;0.03;1.4;temperate oceanic;mixed mode
10.15;23.0;12.7;winter;pakistan;office;0.538570275469421;0.8873720136518772;desert (hot arid);naturally ventilated
9.61;14.4;72.1;winter;india;multifamily housing;0.0;0.98;monsoon-influenced humid subtropical;mixed mode
17.8;29.2;41.9;summer;china;classroom;0.41;1.2;humid subtropical;mixed mode
22.34;27.9;45.8;winter;india;classroom;0.27;1.2;hot semi-arid;air conditioned
15.6;23.0;79.4;summer;uk;classroom;0.18;1.2;warm-summerÂ humid continental;naturally ventilated
16.35;21.3;51.0;winter;tunisia;office;0.08;1.2;hot desert;naturally ventilated
31.666666666666664;24.7;39.5;summer;usa;office;0.18;1.0;humid subtropical;air conditioned
29.75;28.7;51.219806285287554;summer;australia;office;0.08;1.1689419795221845;temperature marine;naturally ventilated
29.9;25.7;58.7;hot/wet;thailand;office;0.12;1.1;tropical savanna;air conditioned
24.950000000000003;26.2;61.0;summer;tunisia;multifamily housing;0.29;1.3;hot desert;naturally ventilated
36.35;25.9;53.5;summer;india;office;0.04;1.2;subtropical highland;naturally ventilated
20.6;24.2;45.1112644925949;summer;australia;office;0.08;1.194539249146758;temperature marine;air conditioned
6.111111111111112;24.91;25.05938723523808;winter;usa;office;0.1366666666666667;1.2;mediterranean;air conditioned
24.8;29.0;53.75560787717615;summer;australia;office;0.6599999999999999;1.131399317406143;humid subtropical;naturally ventilated
13.916666666666671;22.969999999999995;42.57107761012845;winter;usa;office;0.05;1.2;mediterranean;naturally ventilated
29.3;33.5;59.900000000000006;hot/wet;thailand;office;0.21;1.1;tropical savanna;naturally ventilated
33.65;27.5;36.0;hot/wet;india;office;0.33;1.0;tropical wet savanna;mixed mode
23.585;25.7;62.0;summer;australia;office;0.04;1.1988054607508534;humid subtropical;mixed mode
23.33333333333333;22.76;48.101980000000005;summer;usa;office;0.1016666666666666;1.3999999999999997;mediterranean;air conditioned
26.85;25.88;49.0;hot/wet;australia;office;0.19;1.241467576791809;tropical savanna;air conditioned
11.38888888888889;22.27;38.96027171227268;winter;usa;office;0.0866666666666666;1.0;mediterranean;air conditioned
27.388888888888893;29.4;77.75838529050569;hot/wet;singapore;office;0.07;0.7977815699658701;wet equatorial;naturally ventilated
18.74;24.5;57.5;winter;india;multifamily housing;0.07;1.05;monsoon-influenced humid subtropical;mixed mode
27.28;28.5;86.7;summer;india;multifamily housing;0.03;1.2;hot semi-arid;mixed mode
23.7;22.9;62.17644739166329;summer;australia;office;0.18;1.131399317406143;humid subtropical;air conditioned
26.35;28.2;68.5;cool/dry;india;office;0.4;1.1;tropical wet savanna;naturally ventilated
23.53619048;22.4;55.2;summer;australia;senior center;0.17;1.0;humid subtropical;mixed mode
11.5;17.3;48.80000000000001;winter;pakistan;office;0.164;1.006825938566553;semi arid high altitude;naturally ventilated
30.35;31.6;66.0;cool/dry;india;office;0.15;1.0;tropical wet savanna;air conditioned
14.25;19.5;54.29018977781682;summer;australia;office;0.0899999999999999;1.2030716723549484;temperature marine;naturally ventilated
19.05;28.7;75.4;summer;china;others;0.42;1.2;humid subtropical;naturally ventilated
30.3;20.8;46.4;summer;china;classroom;0.11;1.1;monsoon-influenced hot-summer humid continental;air conditioned
5.3;24.9;37.9;winter;uk;others;0.1;2.5;temperate oceanic;naturally ventilated
22.3;25.7;51.1;summer;portugal;others;0.09;1.4;warm-summer mediterranean;mixed mode
26.25;30.6;71.0;hot/wet;malaysia;multifamily housing;0.1;1.2;tropical rainforest;naturally ventilated
12.300000000000002;20.829999999999995;50.75;summer;uk;office;0.07;1.194539249146758;west coast marine;naturally ventilated
12.4;21.6;32.0;winter;portugal;others;0.05;1.4;warm-summer mediterranean;mixed mode
20.45;31.8;22.2;summer;china;classroom;1.4;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
15.95;24.26;41.0;cool/dry;australia;office;0.1;1.261262798634812;tropical savanna;air conditioned
12.5;17.3;61.80000000000001;winter;pakistan;office;0.0409386208032457;1.877133105802048;semi arid midlatitude;naturally ventilated
34.49;31.0;74.4;summer;india;office;0.8;1.2;hot semi-arid;naturally ventilated
20.25;26.1;40.900000000000006;summer;canada;office;0.08;1.3;continental subarctic;air conditioned
11.5;10.4;59.2;winter;pakistan;office;0.0551625875049001;0.8873720136518772;semi arid high altitude;naturally ventilated
27.05555555555556;30.5;29.0;summer;greece;office;0.100243776200185;1.2;mediterranean;naturally ventilated
11.5;14.6;38.900000000000006;winter;pakistan;office;0.0810138399325636;1.1262798634812288;semi arid high altitude;naturally ventilated
14.7;20.3;52.1;summer;uk;others;0.1;1.6;temperate oceanic;air conditioned
15.74;21.1;56.4;summer;uk;classroom;0.06;1.2;warm-summerÂ humid continental;naturally ventilated
28.05;24.0;62.2;hot/wet;singapore;office;0.1;1.5870307167235491;wet equatorial;air conditioned
15.6;23.0;81.7;summer;uk;classroom;0.08;1.5;warm-summerÂ humid continental;naturally ventilated
26.95;23.66;64.0;hot/wet;australia;office;0.1;1.1918088737201364;tropical savanna;air conditioned
26.91666666666667;29.0;34.22222222222221;summer;greece;office;0.0;0.8;mediterranean;naturally ventilated
14.300000000000002;22.3;55.1;summer;uk;office;0.019044;1.2;west coast marine;naturally ventilated
35.35;27.5;55.0;hot/wet;india;office;0.07;1.0;tropical wet savanna;mixed mode
21.45;27.6;48.0;cool/dry;india;office;0.12;1.0;hot semi-arid;mixed mode
26.02;25.6;36.9;winter;india;classroom;0.28;1.2;hot semi-arid;air conditioned
16.85;22.63;53.0;winter;australia;office;0.123;1.216;hot arid;air conditioned
19.9;27.3;25.5;summer;china;classroom;0.1;1.1;monsoon-influenced hot-summer humid continental;naturally ventilated
14.550000000000002;19.7;46.400000000000006;summer;uk;office;0.019044;1.0;west coast marine;naturally ventilated
16.15;25.3;54.0;cool/dry;india;office;0.01;1.0;hot semi-arid;air conditioned
27.05555555555556;30.81;40.25;summer;greece;office;0.61;1.1;mediterranean;naturally ventilated
26.7;25.4;66.5;cool/dry;india;office;0.86;1.4;tropical wet savanna;air conditioned
5.555555555555554;22.44;27.065208273148947;winter;usa;office;0.0133333333333333;1.2;mediterranean;air conditioned
13.916666666666671;22.969999999999995;38.48044892356862;winter;usa;office;0.0533333333333333;1.2;mediterranean;naturally ventilated
14.86;22.9;46.7;summer;germany;office;1.46;3.0;temperate oceanic;naturally ventilated
27.68;26.5;45.7;cool/dry;india;multifamily housing;1.41;1.1;tropical wet savanna;mixed mode
22.25;32.9;20.0;cool/dry;india;office;0.12;1.0;hot semi-arid;mixed mode
10.56;18.6;58.3;winter;uk;classroom;0.04;1.2;warm-summerÂ humid continental;naturally ventilated
8.3;21.0;53.4;winter;uk;classroom;0.1;1.2;warm-summerÂ humid continental;naturally ventilated
25.1;25.6;69.1;summer;india;office;0.11;1.5;tropical wet savanna;naturally ventilated
16.6;24.6;34.38470722132033;summer;australia;office;0.14;1.36518771331058;temperature marine;naturally ventilated
10.15;15.1;42.7;winter;pakistan;office;0.183;1.006825938566553;desert (hot arid);naturally ventilated
29.2;29.2;26.4;summer;greece;classroom;0.1;1.2;hot-summer mediterranean;air conditioned
32.25;26.5;59.0;hot/wet;india;office;0.01;1.0;tropical wet savanna;mixed mode
15.9;21.05333333333332;40.05;winter;australia;office;0.0836666666666666;1.117;hot arid;air conditioned
28.3;29.0;77.4;summer;india;multifamily housing;0.1;1.2;hot semi-arid;mixed mode
25.1;28.6;62.820704168980576;summer;australia;office;0.32;1.2030716723549484;humid subtropical;naturally ventilated
13.88888888888889;24.23;42.23563983495702;winter;usa;office;0.0366666666666666;1.2;mediterranean;naturally ventilated
28.75;23.5;46.10943252120507;hot/wet;australia;office;0.1;1.2764505119453926;tropical savanna;air conditioned
16.111111111111114;22.9;31.57436531641716;winter;usa;office;0.12;1.0;mediterranean;air conditioned
32.25;26.2;61.0;hot/wet;india;office;0.1;1.0;hot semi-arid;air conditioned
5.833333333333335;20.15;38.00908;winter;usa;office;0.07;1.0;mediterranean;air conditioned
13.8;22.9;48.1;summer;portugal;others;0.1;1.2;warm-summer mediterranean;mixed mode
23.79;24.3;45.7;summer;germany;office;0.01;1.2;temperate oceanic;mixed mode
23.8;23.3;51.02871851635002;summer;australia;office;0.03;1.1262798634812288;temperature marine;air conditioned
23.53;24.7;56.3;summer;australia;office;0.08;1.1;humid subtropical;mixed mode
26.25;30.2;73.0;hot/wet;malaysia;multifamily housing;0.2;0.9;tropical rainforest;naturally ventilated
24.4;22.3;52.2;summer;pakistan;office;0.0784;0.7679180887372011;semi arid high altitude;naturally ventilated
23.7;21.3;56.34435268101493;summer;australia;office;0.27;1.2849829351535835;humid subtropical;air conditioned
16.15;25.4;55.0;cool/dry;india;office;0.02;1.0;hot semi-arid;air conditioned
29.2;29.0;37.4;winter;india;multifamily housing;0.0;1.0;hot semi-arid;naturally ventilated
19.75;22.5;67.7;winter;pakistan;office;0.0145948074283249;1.006825938566553;desert (hot arid);naturally ventilated
-16.299999999999997;16.8;39.9;winter;china;others;0.06;1.2;humid subtropical;mixed mode
40.04;22.8;39.8;summer;india;office;0.26;1.2;hot semi-arid;mixed mode
16.5;23.5;52.120000000000005;summer;uk;office;0.06;2.3;west coast marine;air conditioned
15.0;22.48;37.433780000000006;winter;usa;office;0.0876666666666666;1.0;mediterranean;air conditioned
29.96;30.6;64.5;hot/wet;india;multifamily housing;0.4;0.9;tropical wet savanna;naturally ventilated
30.35;25.8;45.0;cool/dry;india;office;0.0;1.0;tropical wet savanna;mixed mode
24.1;26.4;71.6150539875129;summer;australia;office;0.24;1.1655290102389078;humid subtropical;naturally ventilated
18.8;22.9;40.80000000000001;summer;canada;office;0.07;1.0;continental subarctic;air conditioned
35.45;35.4;44.8;summer;india;office;0.22;1.1;monsoon-influenced humid subtropical;mixed mode
33.65;26.8;48.0;hot/wet;india;office;0.11;1.0;tropical wet savanna;mixed mode
23.45;24.1;50.00346844518389;summer;australia;office;0.27;1.131399317406143;humid subtropical;air conditioned
18.62;21.4;43.2;winter;australia;office;0.08;1.6;humid subtropical;mixed mode
2.1;22.8;24.2;winter;canada;office;0.11;1.2;continental subarctic;air conditioned
13.055555555555555;21.92;23.88754;winter;usa;office;0.1056666666666666;1.0;mediterranean;air conditioned
28.4;26.1;58.2;summer;china;classroom;0.14;1.1;monsoon-influenced hot-summer humid continental;air conditioned
26.53;28.2;68.4;cool/dry;india;multifamily housing;0.57;1.63;tropical wet savanna;mixed mode
20.7;25.6;41.9;summer;uk;others;0.1;1.2;temperate oceanic;mixed mode
12.960000000000004;21.1;39.0;winter;australia;office;0.11;0.9385665529010238;humid subtropical;air conditioned
27.28;24.5;49.4;cool/dry;india;multifamily housing;0.54;1.1;tropical wet savanna;mixed mode
26.35;26.3;14.1;summer;pakistan;office;0.1521;1.006825938566553;desert (hot arid);naturally ventilated
26.29;29.9;47.7;cool/dry;india;multifamily housing;1.01;1.0;tropical wet savanna;mixed mode
18.75;25.2;43.0;cool/dry;india;office;0.02;1.0;hot semi-arid;mixed mode
35.6;32.0;26.6;summer;india;multifamily housing;0.7;1.0;hot semi-arid;naturally ventilated
19.25;24.6;64.0;cool/dry;india;office;0.01;1.0;hot semi-arid;mixed mode
27.45;25.0;39.2;summer;australia;office;0.18;1.1;humid subtropical;mixed mode
31.4;23.1;30.6;winter;india;others;0.27;1.2;hot semi-arid;air conditioned
22.73;23.4;69.2;cool/dry;india;multifamily housing;0.03;1.1;tropical wet savanna;naturally ventilated
26.75;29.8;51.80000000000001;summer;pakistan;office;0.0840999999999999;0.8873720136518772;semi arid midlatitude;naturally ventilated
-3.9;20.1;21.1;winter;china;classroom;0.28;1.1;monsoon-influenced hot-summer humid continental;air conditioned
20.5;25.0;43.6;winter;pakistan;office;0.0225397546082124;1.006825938566553;desert (hot arid);naturally ventilated
28.9;21.0;83.1;summer;india;office;0.02;1.7;subtropical highland;naturally ventilated
29.65;24.3;63.36735507335428;hot/wet;australia;office;0.15;1.1860068259385668;tropical savanna;air conditioned
20.95;19.6;73.8;summer;pakistan;office;0.2401;1.1262798634812288;semi arid high altitude;naturally ventilated
-6.65;22.5;29.8;winter;canada;office;0.13;1.2;continental subarctic;air conditioned
8.242;23.3;35.0;winter;australia;office;0.01;1.006825938566553;humid subtropical;mixed mode
